,Random (1),Cooperate (1),Cooperate (2),Defect (2),Defect (3),Unforgiving (3),Cooperate (4),Unforgiving (4),Random (5),Defect (5)
230,1.541353383,0.741818182,0.471615721,2.543396226,2.574712644,0.773333333,1,1,1.486988848,2.756972112
231,1.533088235,0.741007194,0.469565217,2.541353383,2.576335878,0.783185841,1,1,1.494545455,2.756862745
232,1.530909091,0.739285714,0.465517241,2.537313433,2.577946768,0.792951542,1,1,1.489130435,2.755813953
233,1.530685921,0.736654804,0.465517241,2.537313433,2.577946768,0.792951542,1,1,1.489130435,2.755813953
234,1.524822695,0.734982332,0.463519313,2.535315985,2.576779026,0.787878788,1,1,1.489130435,2.755813953
235,1.526501767,0.734265734,0.463519313,2.535315985,2.574626866,0.784482759,1,1,1.491039427,2.756756757
236,1.524647887,0.733564014,0.463519313,2.535315985,2.574626866,0.784482759,1,1,1.501766784,2.754789272
237,1.520979021,0.734482759,0.463519313,2.538745387,2.576208178,0.793991416,1,1,1.498245614,2.758490566
238,1.520979021,0.734482759,0.461538462,2.536764706,2.576208178,0.793991416,1,1,1.503496503,2.76119403
239,1.519163763,0.73630137,0.461538462,2.536764706,2.57195572,0.787234043,1,1,1.493055556,2.755555556
240,1.519163763,0.738983051,0.466101695,2.540145985,2.570909091,0.780590717,1,1,1.493055556,2.755555556
241,1.515570934,0.740740741,0.473029046,2.538181818,2.56884058,0.777310924,1,1,1.493055556,2.755555556
242,1.512027491,0.740740741,0.473029046,2.541516245,2.569892473,0.774058577,1,1,1.493055556,2.755555556
243,1.512027491,0.740740741,0.475409836,2.542857143,2.565836299,0.767634855,1,1,1.498269896,2.756457565
244,1.518644068,0.740740741,0.473469388,2.540925267,2.568904594,0.767634855,1,1,1.494845361,2.756457565
245,1.518644068,0.740740741,0.469635628,2.537102473,2.568904594,0.767634855,1,1,1.494845361,2.756457565
246,1.515151515,0.742474916,0.473895582,2.537102473,2.574912892,0.78600823,1,1,1.5,2.757352941
247,1.515151515,0.742474916,0.473895582,2.537102473,2.576388889,0.795081967,1,1,1.501694915,2.758241758
248,1.515151515,0.745874587,0.473895582,2.537102473,2.579310345,0.795081967,1,1,1.506756757,2.759124088
249,1.511705686,0.747540984,0.478087649,2.537102473,2.580756014,0.804081633,1,1,1.506756757,2.759124088
